RSS,elapsed,cpu.sys,.user,k,n_words,approach,execution
88872,0:09.06,1.66,7.26,10,5,by_document,19
89028,0:08.08,1.61,6.43,10,5,by_document,20
88944,0:07.93,1.45,6.46,10,5,by_document,21
89496,0:08.43,1.66,6.75,10,5,by_document,22
88960,0:07.82,1.56,6.24,10,5,by_document,23
89392,0:08.09,1.65,6.42,10,5,by_document,24
89204,0:08.08,1.51,6.55,10,5,by_document,25
89204,0:08.18,1.64,6.48,10,5,by_document,26
88848,0:08.23,1.51,6.71,10,5,by_document,27
88948,0:08.27,1.5,6.74,10,5,by_document,28
89032,0:07.99,1.47,6.5,10,5,by_document,29
89036,0:09.01,1.75,7.24,10,5,by_document,30
89004,0:07.95,1.49,6.44,10,6,by_document,1
89392,0:08.32,1.58,6.72,10,6,by_document,2
88968,0:07.94,1.61,6.32,10,6,by_document,3
89024,0:08.55,1.73,6.79,10,6,by_document,4
89004,0:08.06,1.52,6.54,10,6,by_document,5
88920,0:08.15,1.55,6.57,10,6,by_document,6
88868,0:07.87,1.48,6.37,10,6,by_document,7
88864,0:08.68,1.55,7.11,10,6,by_document,8
89312,0:08.09,1.67,6.4,10,6,by_document,9
88980,0:07.89,1.5,6.38,10,6,by_document,10
89056,0:08.13,1.61,6.5,10,6,by_document,11
89176,0:08.81,1.61,7.18,10,6,by_document,12
89008,0:08.23,1.74,6.48,10,6,by_document,13
89332,0:08.03,1.53,6.49,10,6,by_document,14
89420,0:08.85,1.75,7.08,10,6,by_document,15
89492,0:09.92,1.78,7.96,10,6,by_document,16
89012,0:09.74,1.84,7.74,10,6,by_document,17
88868,0:08.00,1.53,6.45,10,6,by_document,18
89128,0:08.34,1.57,6.73,10,6,by_document,19
89140,0:07.92,1.5,6.4,10,6,by_document,20
89092,0:07.74,1.55,6.18,10,6,by_document,21
89200,0:07.76,1.38,6.36,10,6,by_document,22
89216,0:07.85,1.45,6.4,10,6,by_document,23
89384,0:07.98,1.6,6.37,10,6,by_document,24
88844,0:07.76,1.28,6.47,10,6,by_document,25
88916,0:08.07,1.44,6.62,10,6,by_document,26
89192,0:07.68,1.44,6.23,10,6,by_document,27
88860,0:07.86,1.52,6.33,10,6,by_document,28
88868,0:07.79,1.47,6.3,10,6,by_document,29
89520,0:07.89,1.36,6.53,10,6,by_document,30
88824,0:07.87,1.39,6.47,10,7,by_document,1
88892,0:08.72,1.66,7.02,10,7,by_document,2
89028,0:07.96,1.55,6.39,10,7,by_document,3
89024,0:08.16,1.46,6.66,10,7,by_document,4
88816,0:08.41,1.54,6.85,10,7,by_document,5
89216,0:08.23,1.65,6.56,10,7,by_document,6
89124,0:08.39,1.71,6.68,10,7,by_document,7
88908,0:08.05,1.68,6.35,10,7,by_document,8
89176,0:08.83,1.77,7.05,10,7,by_document,9
88800,0:09.21,1.96,7.21,10,7,by_document,10
88940,0:08.38,1.56,6.79,10,7,by_document,11
88868,0:09.15,1.77,7.36,10,7,by_document,12
89128,0:08.25,1.5,6.7,10,7,by_document,13
89408,0:07.85,1.53,6.31,10,7,by_document,14
89104,0:07.92,1.56,6.36,10,7,by_document,15
89012,0:07.93,1.52,6.38,10,7,by_document,16
89212,0:07.81,1.47,6.34,10,7,by_document,17
88992,0:07.75,1.55,6.2,10,7,by_document,18
89012,0:08.50,1.6,6.87,10,7,by_document,19
88912,0:08.33,1.5,6.8,10,7,by_document,20
88884,0:07.88,1.52,6.31,10,7,by_document,21
88876,0:09.02,1.88,7.11,10,7,by_document,22
89368,0:08.53,1.61,6.9,10,7,by_document,23
89400,0:08.62,1.57,7.03,10,7,by_document,24
89288,0:08.36,1.74,6.6,10,7,by_document,25
88996,0:08.30,1.65,6.64,10,7,by_document,26
89100,0:09.20,1.8,7.36,10,7,by_document,27
89000,0:09.47,1.71,7.74,10,7,by_document,28
88928,0:08.17,1.56,6.61,10,7,by_document,29
89064,0:08.32,1.53,6.76,10,7,by_document,30
88924,0:08.04,1.61,6.42,10,8,by_document,1
89308,0:08.16,1.56,6.59,10,8,by_document,2
88952,0:08.05,1.5,6.54,10,8,by_document,3
88900,0:08.24,1.69,6.53,10,8,by_document,4
88960,0:07.81,1.52,6.28,10,8,by_document,5
89032,0:07.84,1.54,6.29,10,8,by_document,6
89004,0:07.74,1.5,6.23,10,8,by_document,7
89220,0:07.93,1.5,6.41,10,8,by_document,8
88924,0:08.37,1.68,6.68,10,8,by_document,9
89204,0:08.17,1.55,6.59,10,8,by_document,10
89184,0:09.38,1.7,7.61,10,8,by_document,11
88932,0:08.22,1.53,6.67,10,8,by_document,12
89028,0:08.35,1.6,6.73,10,8,by_document,13
89028,0:08.75,1.72,6.95,10,8,by_document,14
89028,0:09.01,1.68,7.3,10,8,by_document,15
88864,0:08.45,1.58,6.86,10,8,by_document,16
88976,0:09.13,1.7,7.42,10,8,by_document,17
89124,0:08.25,1.5,6.74,10,8,by_document,18
88912,0:08.71,1.73,6.96,10,8,by_document,19
89056,0:10.36,1.88,8.36,10,8,by_document,20
89008,0:07.97,1.42,6.54,10,8,by_document,21
88856,0:08.00,1.54,6.43,10,8,by_document,22
89180,0:07.83,1.44,6.38,10,8,by_document,23
88924,0:07.86,1.52,6.33,10,8,by_document,24
88892,0:07.87,1.5,6.35,10,8,by_document,25
88864,0:07.74,1.34,6.39,10,8,by_document,26
88912,0:07.87,1.53,6.33,10,8,by_document,27
89044,0:08.57,1.64,6.92,10,8,by_document,28
88992,0:08.46,1.65,6.8,10,8,by_document,29
88876,0:07.99,1.6,6.36,10,8,by_document,30
88920,0:08.32,1.58,6.71,10,9,by_document,1
88924,0:08.31,1.56,6.74,10,9,by_document,2
88860,0:07.82,1.55,6.26,10,9,by_document,3
89380,0:07.87,1.52,6.35,10,9,by_document,4
88928,0:07.80,1.46,6.33,10,9,by_document,5
88896,0:07.77,1.38,6.39,10,9,by_document,6
88856,0:07.70,1.51,6.18,10,9,by_document,7
89356,0:07.85,1.6,6.24,10,9,by_document,8
88808,0:08.06,1.44,6.6,10,9,by_document,9
89020,0:08.61,1.51,7.08,10,9,by_document,10
88992,0:07.76,1.42,6.33,10,9,by_document,11
88960,0:09.23,1.82,7.33,10,9,by_document,12
89492,0:09.24,1.9,7.3,10,9,by_document,13
88916,0:08.24,1.57,6.66,10,9,by_document,14
88976,0:08.14,1.42,6.71,10,9,by_document,15
89360,0:08.58,1.72,6.81,10,9,by_document,16
88860,0:09.21,1.82,7.34,10,9,by_document,17
89376,0:09.83,1.6,8.07,10,9,by_document,18
89040,0:07.79,1.37,6.37,10,9,by_document,19
89020,0:07.92,1.48,6.43,10,9,by_document,20
88964,0:08.44,1.49,6.94,10,9,by_document,21
89384,0:07.78,1.42,6.35,10,9,by_document,22
88984,0:07.80,1.54,6.24,10,9,by_document,23
89364,0:07.88,1.51,6.36,10,9,by_document,24
89228,0:07.82,1.56,6.24,10,9,by_document,25
89384,0:07.90,1.52,6.32,10,9,by_document,26
89404,0:07.81,1.55,6.25,10,9,by_document,27
89384,0:07.74,1.38,6.35,10,9,by_document,28
88984,0:08.02,1.52,6.47,10,9,by_document,29
88868,0:07.71,1.5,6.2,10,9,by_document,30
89068,0:07.73,1.44,6.24,10,10,by_document,1
88960,0:07.73,1.46,6.26,10,10,by_document,2
89404,0:08.44,1.78,6.62,10,10,by_document,3
88976,0:08.01,1.59,6.41,10,10,by_document,4
89012,0:08.07,1.53,6.51,10,10,by_document,5
88864,0:08.09,1.57,6.51,10,10,by_document,6
88932,0:08.61,1.57,6.97,10,10,by_document,7
89056,0:10.27,1.9,8.19,10,10,by_document,8
89388,0:07.95,1.45,6.48,10,10,by_document,9
89044,0:08.17,1.64,6.51,10,10,by_document,10
89368,0:09.45,1.7,7.74,10,10,by_document,11
88948,0:10.00,1.58,6.44,10,10,by_document,12
88968,0:07.72,1.51,6.2,10,10,by_document,13
89328,0:08.04,1.53,6.5,10,10,by_document,14
88800,0:07.73,1.51,6.21,10,10,by_document,15
89008,0:07.83,1.54,6.25,10,10,by_document,16
88912,0:07.85,1.64,6.19,10,10,by_document,17
89320,0:07.73,1.41,6.3,10,10,by_document,18
89116,0:07.75,1.44,6.3,10,10,by_document,19
89020,0:07.72,1.37,6.35,10,10,by_document,20
88960,0:07.70,1.4,6.29,10,10,by_document,21
89304,0:07.75,1.48,6.26,10,10,by_document,22
88956,0:08.29,1.68,6.59,10,10,by_document,23
88856,0:07.96,1.63,6.32,10,10,by_document,24
88936,0:07.79,1.44,6.29,10,10,by_document,25
89300,0:07.85,1.57,6.26,10,10,by_document,26
88840,0:08.00,1.5,6.49,10,10,by_document,27
88996,0:10.34,1.8,8.38,10,10,by_document,28
88964,0:08.04,1.51,6.51,10,10,by_document,29
89400,0:08.12,1.52,6.59,10,10,by_document,30
89360,0:10.49,2.07,8.22,10,11,by_document,1
88832,0:10.53,1.58,6.72,10,11,by_document,2
89372,0:07.87,1.36,6.51,10,11,by_document,3
89336,0:07.82,1.44,6.37,10,11,by_document,4
89320,0:07.76,1.61,6.15,10,11,by_document,5
88864,0:08.07,1.58,6.44,10,11,by_document,6
88852,0:08.11,1.6,6.5,10,11,by_document,7
89024,0:07.87,1.59,6.27,10,11,by_document,8
89000,0:07.98,1.52,6.43,10,11,by_document,9
88896,0:07.94,1.51,6.4,10,11,by_document,10
89028,0:07.99,1.38,6.58,10,11,by_document,11
89004,0:07.64,1.33,6.3,10,11,by_document,12
88972,0:07.93,1.5,6.42,10,11,by_document,13
89000,0:07.89,1.36,6.52,10,11,by_document,14
88980,0:08.38,1.6,6.72,10,11,by_document,15
89156,0:09.12,1.71,7.38,10,11,by_document,16
89036,0:09.81,1.94,7.74,10,11,by_document,17
88980,0:09.57,1.8,7.66,10,11,by_document,18
89192,0:08.39,1.66,6.69,10,11,by_document,19
89004,0:08.33,1.56,6.75,10,11,by_document,20
88864,0:07.86,1.56,6.29,10,11,by_document,21
89064,0:09.08,1.7,7.36,10,11,by_document,22
89324,0:08.21,1.62,6.57,10,11,by_document,23
88896,0:08.61,1.82,6.71,10,11,by_document,24
88836,0:08.77,1.69,7.07,10,11,by_document,25
88952,0:08.64,1.54,7.07,10,11,by_document,26
88888,0:08.37,1.6,6.73,10,11,by_document,27
88912,0:09.56,1.87,7.61,10,11,by_document,28
88960,0:07.73,1.44,6.28,10,11,by_document,29
89004,0:07.95,1.44,6.5,10,11,by_document,30
89040,0:07.78,1.56,6.2,10,12,by_document,1
88976,0:08.04,1.67,6.36,10,12,by_document,2
88948,0:07.90,1.46,6.44,10,12,by_document,3
89328,0:07.80,1.48,6.3,10,12,by_document,4
88988,0:07.74,1.54,6.2,10,12,by_document,5
89480,0:08.97,1.63,7.33,10,12,by_document,6
89408,0:08.43,1.63,6.79,10,12,by_document,7
89080,0:07.91,1.39,6.51,10,12,by_document,8
89092,0:07.53,1.46,6.06,10,12,by_document,9
88908,0:07.57,1.4,6.17,10,12,by_document,10
89088,0:07.61,1.43,6.18,10,12,by_document,11
89352,0:07.59,1.47,6.12,10,12,by_document,12
89092,0:07.57,1.54,6.02,10,12,by_document,13
89056,0:07.56,1.41,6.14,10,12,by_document,14
89020,0:07.60,1.58,6.0,10,12,by_document,15
89132,0:07.61,1.44,6.17,10,12,by_document,16
88932,0:08.27,1.46,6.76,10,12,by_document,17
89500,0:07.88,1.5,6.36,10,12,by_document,18
88932,0:08.94,1.79,7.14,10,12,by_document,19
88928,0:08.25,1.45,6.78,10,12,by_document,20
89316,0:07.96,1.51,6.44,10,12,by_document,21
89160,0:09.15,1.93,7.21,10,12,by_document,22
88960,0:11.00,1.85,9.14,10,12,by_document,23
88856,0:10.85,2.05,8.78,10,12,by_document,24
88836,0:09.92,1.9,7.99,10,12,by_document,25
89104,0:09.79,1.73,8.02,10,12,by_document,26
88936,0:10.00,1.69,8.3,10,12,by_document,27
89376,0:09.94,1.77,8.16,10,12,by_document,28
89004,0:10.04,1.73,8.3,10,12,by_document,29
89092,0:10.00,1.8,8.15,10,12,by_document,30
88920,0:10.02,1.84,8.15,10,13,by_document,1
89024,0:10.03,1.93,8.09,10,13,by_document,2
89208,0:10.04,2.01,8.02,10,13,by_document,3
88968,0:09.94,1.69,8.23,10,13,by_document,4
88912,0:09.97,1.8,8.16,10,13,by_document,5
89060,0:10.01,1.79,8.21,10,13,by_document,6
89024,0:09.97,1.85,8.11,10,13,by_document,7
89212,0:09.95,1.8,8.15,10,13,by_document,8
89000,0:10.02,1.91,8.09,10,13,by_document,9
89276,0:10.46,1.98,8.45,10,13,by_document,10
89052,0:09.83,1.99,7.83,10,13,by_document,11
89384,0:10.23,1.89,8.32,10,13,by_document,12
88784,0:09.93,1.79,8.13,10,13,by_document,13
88944,0:09.93,1.71,8.2,10,13,by_document,14
88836,0:09.97,1.69,8.23,10,13,by_document,15
88924,0:10.04,1.92,8.09,10,13,by_document,16
89336,0:09.93,1.77,8.15,10,13,by_document,17
88996,0:09.85,1.84,8.0,10,13,by_document,18
89024,0:09.98,1.95,8.02,10,13,by_document,19
88924,0:09.87,1.84,8.01,10,13,by_document,20
89464,0:09.90,1.94,7.95,10,13,by_document,21
89124,0:09.86,1.82,8.01,10,13,by_document,22
89024,0:09.90,1.78,8.1,10,13,by_document,23
89012,0:09.99,1.84,8.13,10,13,by_document,24
89072,0:09.90,1.81,8.08,10,13,by_document,25
88968,0:09.77,1.71,8.04,10,13,by_document,26
89344,0:09.85,1.72,8.13,10,13,by_document,27
89088,0:09.96,1.77,8.18,10,13,by_document,28
89388,0:09.74,1.86,7.87,10,13,by_document,29
88972,0:10.00,1.76,8.22,10,13,by_document,30
89340,0:09.90,1.88,8.01,10,14,by_document,1
88812,0:10.07,1.87,8.18,10,14,by_document,2
89360,0:09.90,1.91,7.97,10,14,by_document,3
88976,0:09.92,1.74,8.17,10,14,by_document,4
89164,0:09.96,1.8,8.14,10,14,by_document,5
89336,0:10.14,1.9,8.23,10,14,by_document,6
88848,0:09.97,1.93,8.02,10,14,by_document,7
89016,0:10.14,1.84,8.29,10,14,by_document,8
89296,0:10.00,1.75,8.24,10,14,by_document,9
89368,0:10.03,1.82,8.18,10,14,by_document,10
89376,0:09.91,1.76,8.14,10,14,by_document,11
89284,0:10.03,1.98,8.04,10,14,by_document,12
89336,0:09.87,1.8,8.05,10,14,by_document,13
